accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
10,private bath,bed,bedroom,10,8,10,96,false,40.76805470633344,10,-73.98976373028204,1,1,2,5,5,1,120,5,,22586473,,Private room,8
,bath,bed,Studio,,,,,false,40.7342941165167,,-74.00517940882929,1,1,2,,,0,120,,,22995883,,Entire home/apt,
10,bath,bed,Studio,10,10,10,100,false,40.777000723418205,10,-73.94861223911909,1,1,2,16,15,0,117,5,,21378145,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.74691446940837,,-74.0003920488263,1,1,2,,,1,115,,,22649705,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.71159863503763,,-73.99568252736996,1,1,2,,,1,114,,,22973043,,Entire home/apt,
10,bath,bed,Studio,10,10,9,92,false,40.75347327341422,10,-73.98567107094046,1,1,2,,28,0,119,4.5,,20089597,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,96,true,40.752047112893536,10,-73.98563877372372,1,1,2,,27,1,119,5,,20433620,,Entire home/apt,10
10,bath,bed,Studio,9,9,9,93,false,40.72146815225035,10,-73.98882875784601,1,1,2,219,214,0,115,4.5,,4340161,,Entire home/apt,9
9,bath,bed,bedroom,9,9,10,95,false,40.73305234521323,10,-74.00411824674035,1,1,2,25,18,1,899,5,,1301321,,Entire home/apt,9
,bath,beds,bedrooms,,,,,false,40.7652914978422,,-73.98845261575775,1,3,8,,,2,899,,,16271982,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.748615727841724,,-73.97870318205916,4,5,0,,,4,900,,,21794873,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.79478106343425,,-73.97474490574994,2,2,4,,,2,900,,,2135766,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.69598856824846,,-73.92194494082932,1,1,1,,,1,900,,,14279874,,Private room,
,baths,beds,bedrooms,,,,,false,40.713831780453226,,-74.03763621601446,2,2,4,,,2,811,,,2291983,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.755459357422325,,-73.99136249604915,2,7,4,,,5,818,,,21244817,,Entire home/apt,
8,baths,beds,bedrooms,9,7,7,68,false,40.71641000129067,9,-73.9962270282875,2,6,0,,10,5,824,3.5,,18504361,,Entire home/apt,7
9,baths,beds,bedrooms,9,9,9,91,false,40.74103812433484,10,-73.98772335584628,2,5,2,,22,4,815,4.5,,3181834,,Entire home/apt,9
,baths,beds,bedrooms,,,,,false,40.733031194890515,,-74.00499543469125,3,6,2,,,6,840,,,10901255,,Entire home/apt,
,baths,beds,bedrooms,,,,,true,40.718450086048925,,-74.000041087483,2,3,4,12,,2,850,,,20886204,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.74574434729337,,-73.99632582738342,2.5,6,6,,,3,850,,,13040221,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71618625726632,,-73.97518062064634,1.5,2,4,,,2,844,,,16058787,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.74921373404618,,-74.03661084678569,1,1,3,,,1,850,,,2214420,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.810231591445806,,-73.94141723101524,2.5,4,7,,,3,850,,,21709727,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.75098058737959,,-74.02745533541072,1.5,2,6,,,2,850,,,2185563,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.73142807479114,,-74.0033821708231,3,6,2,,,4,850,,,23091139,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.718212201506894,,-74.03972550974822,1,1,0,,,1,850,,,22863734,,Entire home/apt,
9,bath,bed,Studio,8,7,8,75,false,40.76052179773057,9,-73.99114643331781,1,1,3,,39,0,860,4,,3861943,,Entire home/apt,7
10,baths,beds,bedrooms,10,10,10,95,false,40.723250768547736,10,-74.00990580973438,3,4,6,5,5,3,850,5,,4726941,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.71394417995867,,-73.96464287430489,2,4,5,,,4,870,,,12898472,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.768393326173296,,-74.01777853300297,2,3,4,,,3,861,,,16057685,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.776153240306776,,-73.9875243784979,2,4,8,,,3,869,,,20813550,,Entire home/apt,
10,bath,beds,bedroom,10,10,10,100,false,40.75375659116941,10,-73.97132098486532,1,2,4,,4,1,849,5,,15149591,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.73967151923827,,-74.0093306794785,1,1,3,2,,1,850,,,2017012,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.714584470148935,,-74.03852300924028,1,1,2,1,,1,850,,,1846550,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.744612318237785,,-73.97529016424863,2,2,6,2,,2,850,,,21552487,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.73430858123635,10,-74.00363602734305,2,4,0,,3,4,844,5,,21191609,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.74837520721465,,-73.99468158162331,2,4,2,,,4,850,,,20591903,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.738384794885526,,-74.00007685683036,1,3,7,,,3,845,,,22368163,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.75999707458472,,-73.99009408534187,1,1,2,,,1,850,,,2185842,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71453981068982,,-74.00816164854322,2,3,6,2,,3,850,,,9857920,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.74024707700837,,-74.04269280887739,2,2,4,,,2,850,,,2203978,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72767453260263,,-73.98824729758881,2,2,6,,,2,850,,,2150328,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,98,false,40.722275092325276,9,-74.00729894861503,2,2,6,13,13,2,835,5,,647656,,Entire home/apt,10
,baths,beds,bedroom,,,,,false,40.75332048953816,,-73.97281343231535,1.5,3,6,,,1,838,,,20211207,,Entire home/apt,
,baths,beds,bedrooms,,,,,true,40.76481145300301,,-73.98844505071085,4,8,6,,,8,840,,,21701058,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.77168875019645,,-73.95583469318841,2.5,2,5,,,2,875,,,4720121,,Entire home/apt,
9,baths,beds,bedrooms,10,9,9,92,false,40.733009819720394,10,-74.00268265263495,3,6,2,327,26,6,881,4.5,,273190,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.7533721171851,,-73.97288822152508,1,1,4,,,1,900,,,12865981,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.76607899463832,,-74.02528710232801,1,2,6,,,2,900,,,2176837,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72026869498667,,-74.00009090199418,2,2,4,,,2,900,,,21975099,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.75091443860297,,-74.02749218913203,1,1,2,,,1,900,,,2253270,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.73425646441699,10,-73.994758808714,2.5,2,4,,8,2,900,5,,12040331,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,100,false,40.781495251319285,10,-73.97873576119252,2,3,4,,3,3,911,5,,14361172,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,96,true,40.756597499623226,10,-73.98329038538897,3,4,8,66,53,4,919,5,,7987209,,Entire home/apt,10
9,baths,beds,bedrooms,9,10,9,90,false,40.74430804447745,10,-73.9830009025835,3.5,8,0,,6,5,924,4.5,,17154289,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.736580369002716,,-74.02986014046873,2,2,8,,,2,950,,,9173922,,Entire home/apt,
,baths,beds,bedroom,,,,,false,40.75764096823081,,-73.96827408395485,1.5,2,3,,,1,950,,,2186138,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.73485847634767,,-74.04467574512597,2,2,6,,,2,950,,,2186827,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.79232583973718,10,-73.96429568005634,3.5,2,5,,4,2,950,5,,6138423,,Entire home/apt,10
,bath,beds,bedroom,,,,,false,40.724380296531216,,-74.04990434121027,1,2,2,,,1,970,,,21216983,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.74489891752633,,-74.03127936780088,1,2,4,,,2,950,,,2126728,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,97,true,40.72592084252041,10,-73.9799117182836,3.5,6,8,,24,4,950,5,,3083197,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.72901392560918,,-73.99250282859153,2,3,6,1,,3,975,,,18754265,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.76096084018669,,-73.98645897716773,2,2,4,1,,2,975,,,2299633,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.70136295606378,10,-73.99372161635088,3.5,5,7,13,9,4,975,5,,20070296,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.77335290828867,,-73.96335707849481,3,2,5,,,2,975,,,21468200,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.780405373540255,,-74.0137300329049,1,2,5,,,2,975,,,2225206,,Entire home/apt,
9,baths,beds,bedrooms,10,9,9,97,false,40.746847145694446,10,-73.97891798760357,3.5,9,6,,7,4,977,5,,21047121,,Entire home/apt,9
,bath,bed,Studio,,,,,false,40.71775288756019,,-73.99508566412312,1,1,6,,,0,900,,,14824160,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.75381035715369,,-73.97124883724118,1,1,2,41,,0,899,,,16018094,,Entire home/apt,
8,bath,beds,bedrooms,8,5,9,67,false,40.7076608794195,9,-73.95310650444628,1,2,4,,4,2,900,3.5,,13063294,,Entire home/apt,5
,baths,beds,bedrooms,,,,,false,40.71667205256313,,-74.00876668726464,2.5,4,6,,,3,900,,,22378113,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,99,true,40.80468741455858,9,-73.94593633263138,5.5,8,2,39,23,5,900,5,,4276532,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.717029864256375,,-73.9923032069332,2,4,8,,,4,900,,,22268514,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.761649047981564,10,-73.97873175344971,2,3,6,,3,2,898,5,,12585689,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.72336332858225,,-74.00418150418476,2,2,4,,,2,900,,,22653782,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.74446377676977,,-73.9990811312168,2,5,2,,,4,900,,,13256029,,Entire home/apt,
9,baths,beds,bedrooms,10,10,10,99,false,40.74455550765791,10,-73.99267124287515,2,5,2,,14,4,900,5,,8739642,,Entire home/apt,10
9,baths,beds,bedrooms,7,9,10,100,true,40.76162921836349,10,-73.98023331792695,2,3,6,41,3,2,899,5,,21535963,,Entire home/apt,9
,baths,beds,bedrooms,,,,,false,40.76234134056526,,-73.98760848746366,1.5,4,6,13,,3,899,,,16415971,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.7434555825437,,-74.00077317117703,2,5,2,2,,4,900,,,22107953,,Entire home/apt,
9,baths,beds,bedrooms,10,9,10,94,true,40.73443868087639,10,-74.00128928440927,3,6,6,,47,6,900,4.5,,17382679,,Entire home/apt,9
10,baths,beds,bedrooms,10,10,9,100,false,40.73592388348009,10,-73.99638196926178,3,8,6,,8,7,900,5,,22019231,,Entire home/apt,10
9,bath,bed,bedroom,10,9,10,95,false,40.72811593260441,10,-73.99983213725544,1,1,2,,11,1,900,5,,4829088,,Entire home/apt,9
,bath,bed,bedrooms,,,,,false,40.74539711958061,,-74.03301355372857,1,1,3,,,2,900,,,1763768,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.76672293835343,,-73.98586931105285,1,2,4,,,1,900,,,2273473,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.747983936854695,,-74.0031420174853,1,1,6,,,1,900,,,2210088,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.72615109055706,,-74.00123369265047,1,2,4,4,,2,900,,,2149184,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.75146370090289,,-74.03435718880914,2,4,0,,,4,900,,,2262126,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.73854017241184,,-74.03743760324555,1,1,3,,,1,900,,,2016546,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.77032907155358,,-73.9595647549262,1.5,3,6,,,3,900,,,8421416,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72208000611706,,-74.00217051324195,2.5,3,6,,,2,900,,,21665632,,Entire home/apt,
10,baths,beds,bedrooms,10,9,9,90,false,40.78420792213065,9,-73.9723278673005,2.5,3,8,7,4,3,900,4.5,,21054650,,Entire home/apt,9
9,baths,beds,bedrooms,10,9,10,94,false,40.72399152707091,10,-73.99108588464107,2,4,8,15,14,3,900,4.5,,12064283,,Entire home/apt,9
,baths,beds,bedrooms,,,,,false,40.764276725524276,,-74.02419036408793,2,5,9,1,,2,900,,,2304334,,Entire home/apt,
,shared baths,bed,bedroom,,,,,false,40.69319640568983,,-73.9551853536842,1.5,1,1,,,1,900,,,17030043,,Private room,
9,bath,bed,Studio,10,10,10,95,true,40.76304684234065,9,-73.97840545906581,1,1,3,69,19,0,800,5,,17756109,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.7826901671473,,-73.98390241832642,5,6,6,,,4,800,,,2283143,,Entire home/apt,
,baths,bed,bedrooms,,,,,false,40.762332357581094,,-73.9790095315012,2.5,1,3,,,2,800,,,7790161,,Entire home/apt,
10,baths,beds,bedrooms,10,10,9,92,false,40.789915013780785,10,-73.9690317875764,2,3,6,36,34,2,800,4.5,,7921666,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,100,false,40.721792373922646,10,-73.94573332530346,3,5,8,,4,4,800,5,,13026453,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.72495900082571,,-74.00927551408961,3,4,6,,,3,750,,,9773158,,Entire home/apt,
,bath,bed,Studio,,,,,false,40.76401962693839,,-73.97769965962726,1,1,2,,,0,750,,,2228296,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.73878950740342,,-73.98226022026476,1,1,2,,,1,749,,,2220959,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.77859118232584,,-73.97964179447605,1,1,5,,,1,750,,,2285355,,Entire home/apt,
,bath,beds,Studio,,,,,false,40.79751910070565,,-73.96297542207029,1,2,4,,,0,750,,,2151259,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.728342651552644,,-73.95015589942929,2,3,4,1,,3,750,,,2296312,,Entire home/apt,
10,baths,beds,bedrooms,9,10,10,100,false,40.72543208093531,10,-74.00242363959941,1.5,2,3,7,6,2,700,5,,9753240,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.73727103424266,,-74.00212626852814,1,1,2,,,1,700,,,640589,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71936822661398,,-73.9598288066451,3,3,0,,,3,700,,,13760311,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.723250417222296,,-74.00616273623417,1.5,5,2,,,5,650,,,3856374,,Entire home/apt,
10,baths,bed,bedroom,10,10,10,100,false,40.72255622100043,10,-73.99766847847872,1.5,1,2,,7,1,650,5,,955153,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.72552580486346,,-74.00287459127121,1,1,4,,,1,650,,,2272242,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71559246720284,,-74.00737003760476,2,2,4,,,2,650,,,13951405,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71773354255304,,-74.00496252617951,2,3,5,,,3,650,,,21213481,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,100,false,40.78263467361573,10,-73.9741508852325,2,4,4,31,30,2,650,5,,2309363,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.814151227351594,,-73.9366896748721,1,3,4,,,2,650,,,1763699,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.73587971651992,,-73.98251943548107,1,2,4,,,2,650,,,2227377,,Entire home/apt,
,bath,beds,Studio,,,,,false,40.73841544782426,,-74.00195039812441,1,2,2,,,0,650,,,2265778,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.81952618279756,,-73.98748307666963,1,1,4,,,1,650,,,2285019,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.807449793508106,,-73.94180362368138,3,2,5,,,2,650,,,8738438,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,98,false,40.740515139171684,10,-73.97907191378096,2,2,4,35,27,2,650,5,,1107092,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.77531750882582,,-73.95131604701128,2,2,4,,,2,650,,,8498323,,Entire home/apt,
10,baths,beds,bedroom,10,9,10,95,false,40.73597548645667,10,-73.99813575920409,2,2,6,18,17,1,650,5,,4688613,,Entire home/apt,9
10,bath,beds,bedrooms,10,10,10,100,false,40.72294210548722,10,-73.9986916051368,1,2,4,,3,2,650,5,,21020048,,Entire home/apt,10
,bath,beds,bedroom,,,,,false,40.7516235467026,,-73.97319732172937,1,2,4,,,1,649,,,16098020,,Entire home/apt,
10,baths,beds,bedrooms,10,9,10,95,true,40.74655117284546,10,-73.94555558728851,1.5,4,7,,4,4,650,5,,20320470,,Entire home/apt,9
,baths,bed,bedroom,,,,,false,40.790463192575245,,-74.00161667698147,1.5,1,2,,,1,650,,,2021822,,Entire home/apt,
,bath,beds,bedroom,,,,,true,40.753046243800505,,-73.97357813305297,1,2,4,31,,1,640,,,16855679,,Entire home/apt,
9,bath,beds,Studio,9,9,9,88,false,40.753591898735316,10,-73.97294882325409,1,2,4,,13,0,649,4.5,,15218579,,Entire home/apt,9
,bath,beds,bedrooms,,,,,false,40.72840347379656,,-73.98672703599277,1,2,6,,,2,650,,,16281547,,Entire home/apt,
10,baths,beds,bedrooms,10,9,10,96,false,40.72932599547345,10,-73.98043125522173,2.5,3,8,,10,3,650,5,,4726893,,Entire home/apt,9
10,baths,beds,bedrooms,10,10,10,100,false,40.72973199594354,10,-74.0441160685118,2.5,3,6,,5,3,650,5,,4488887,,Entire home/apt,10
,baths,bed,bedroom,,,,,false,40.72212849813287,,-73.9971049207782,2,1,2,,,1,650,,,456478,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.720630033771656,,-74.00162236930285,2,8,0,,,4,650,,,15833726,,Entire home/apt,
,baths,bed,bedroom,,,,,false,40.72512257793997,,-74.00023879797483,2,1,2,,,1,650,,,2447298,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.761825005400354,,-73.99987884091773,2,3,6,,,2,650,,,10504508,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.72775731163911,,-73.98327829495393,1,1,2,6,,1,655,,,9491126,,Private room,
,bath,bed,Studio,,,,,false,40.75832255606347,,-73.97667984657504,1,1,3,2,,0,700,,,6903160,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.71486583267869,,-74.01146182910283,2.5,2,4,,,2,700,,,8803473,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.77613501263851,,-73.95037016967959,3,4,5,,,3,700,,,7174695,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.74599417567511,,-74.00253052317946,2,2,4,,,2,700,,,256328,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.721586061309225,,-73.99233614959303,2,3,6,,,2,699,,,8829421,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.72569444121768,,-74.00849064120389,2.5,3,5,,,2,700,,,19717109,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.750088496468976,,-73.97873005144035,2.5,3,4,7,,2,695,,,11587276,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.715502891317534,,-73.94051306168926,3.5,5,6,,,4,699,,,21160614,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.709576787576545,,-73.94287458411291,1,3,7,,,3,700,,,2082694,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.744575674454,,-74.02944037940787,1,2,4,2,,2,700,,,2204126,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.76567256438887,,-73.98222932809082,1,1,2,,,1,695,,,10136632,,Entire home/apt,
10,baths,beds,bedrooms,9,9,10,95,false,40.71499622878119,10,-74.00940257304646,3,5,7,,8,3,700,5,,6939638,,Entire home/apt,9
6,bath,bed,Studio,10,7,10,80,false,40.75293853343172,10,-73.97190472599543,1,1,3,,3,0,699,4,,15206607,,Entire home/apt,7
,baths,beds,bedroom,,,,,false,40.76371791305046,,-73.98081349500572,2,2,4,,,1,700,,,7559243,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.81918851355758,,-73.94430450158058,2,4,6,,,3,750,,,14655908,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.73903028543409,,-73.99868271862866,1,2,4,,,1,750,,,2254412,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.743444852070816,,-73.99825620882112,1,1,3,,,1,750,,,2256519,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.72468306963578,,-73.9522965203531,1,2,1,3,,2,750,,,21490787,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.75329943609581,,-74.03967714098799,1,2,2,,,1,750,,,2319580,,Private room,
10,baths,beds,bedrooms,10,10,10,98,false,40.71504486657845,10,-73.94764042567864,3.5,4,7,,34,4,745,5,,1312913,,Entire home/apt,10
7,bath,beds,bedroom,8,5,7,62,false,40.764772652279895,9,-73.9854228056906,1,2,4,,16,1,750,3,,3420648,,Entire home/apt,5
10,baths,beds,bedrooms,10,10,10,96,false,40.782080906570684,10,-73.95508718636421,2,3,4,,6,3,750,5,,17972246,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.74464246891306,,-74.03500985649386,1,1,4,,,1,750,,,2066540,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.71616099420775,,-74.0363866775842,1,2,5,,,1,750,,,2295496,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.731382241487616,,-73.99002192703264,2.5,3,0,,,3,745,,,8758534,,Entire home/apt,
10,bath,beds,bedroom,10,10,10,100,false,40.74317706949521,10,-73.99096919003847,1,2,3,11,10,1,750,5,,1684076,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.77765983466126,,-73.95610119487998,2.5,3,4,,,2,750,,,3105531,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.79355168344706,,-73.96640984073869,1,2,3,,,1,800,,,9263457,,Private room,
,baths,beds,bedrooms,,,,,false,40.71550085476345,,-74.00754082636008,3,5,6,,,4,800,,,14837052,,Entire home/apt,
,baths,beds,bedrooms,,,,,true,40.70698295990109,,-74.00870569024418,2,2,5,,,2,799,,,15192145,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.73389107840891,,-73.99334933634123,2,3,8,,,3,800,,,14483469,,Entire home/apt,
,baths,bed,bedrooms,,,,,false,40.72552544863915,,-74.00001603889042,2,1,4,8,,2,800,,,20204751,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.757858728360496,,-73.9948481260856,1,2,2,,,1,800,,,2294663,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,98,false,40.7023430086789,9,-73.92423776134314,1,3,6,48,33,3,800,5,,843524,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,96,true,40.706805732447705,10,-74.00868676034712,2,2,5,,5,2,799,5,,12082111,,Entire home/apt,10
,baths,beds,bedrooms,,,,,false,40.723285131819516,,-74.0376033709865,2,2,5,,,2,797,,,15495642,,Entire home/apt,
10,baths,beds,bedrooms,10,10,10,94,false,40.74795157831494,10,-73.9917055665889,1.5,4,6,,34,3,650,4.5,,1506911,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.72420844107639,,-73.98302107584368,1,3,6,1,,2,650,,,20855939,,Entire home/apt,
,baths,beds,bedrooms,,,,,false,40.74655757084768,,-73.9884653376898,2,4,8,,,3,652,,,21769636,,Entire home/apt,
9,baths,beds,bedrooms,9,9,9,94,false,40.74981443534063,9,-73.9969274973755,2,4,0,,11,4,651,4.5,,12469563,,Entire home/apt,9
10,baths,bed,bedroom,10,10,10,100,false,40.72408265023902,10,-73.99823184929765,1.5,1,2,22,4,1,662,5,,753399,,Entire home/apt,10
9,baths,beds,bedrooms,10,10,10,94,false,40.712134962622486,10,-73.95653702024242,3.5,8,6,,57,8,669,4.5,,11459958,,Entire home/apt,10
